"","SRN","MobileNo","OwnerGroupID","AreaID","SubAreaID","DATE_COMMITTED","CLOSED_DATE","SR_TYPE","CONNECTION_TYPE","STATUS","SUB_STATUS","NotResolvedOnTime","OwnerGroupRanges","closed_day","commited_day"
"105","56c1fadc6791f3d07ac1119d6997dd910fe4ff4c10ec100755ec3f5bd43dd822","bdbf877f61261d4e532b11dea7aa28dd089972dd93d10d9dc75dca2b5fcb3b67","17","3","17",2018-09-12,2018-09-11,"A","B","X","7","0","2","Tuesday","Wednesday"
"106","73655276974e0d640d497238d5bd78e28538f8424f3374a7788e2ff183f41589","732ea19e8e32358b36987781b17d6dc4272f4d0221e24bfacb50f287fe445f63","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"107","c691bed4cc79e35073c5065439b14bb23fc54d408648ef6dd498a1a770eb9ad7","0c573b68ce6a06d568d024a691bb05bdf9a4647420e7ef77e361e9a3b5473dfe","17","3","17",2018-09-26,2018-10-01,"A","B","X","8","1","2","Monday","Wednesday"
"108","529fc6ffb9804e39f52cec47cdd21ac34cdf847bb0b4b23194736145501bdc8b","605e0c2c5c08999a811d69a9138d3e5fa8d187b150209d6894916affaa3838f2","17","3","17",2018-09-04,2018-09-12,"A","B","X","8","1","2","Wednesday","Tuesday"
"109","d52bbc50a38224c2f0e5383c6ffc75ffee1f6409dc7226ea36df96a1867627c0","2779c9dde28c8adfd6ef530588911865bbdd2c5610b3047f1d3ee72534989993","17","3","17",2018-10-02,2018-10-03,"A","B","X","8","1","2","Wednesday","Tuesday"
"110","39ebd0b761494caa3bff6989a672cec4ced3b5964bdee001f8ded635feaade22","c1cc3aa7e55c6825181637c400073b9e87bb2cbeac7714c0f418e9d1d95c3741","17","3","17",2018-09-17,2018-09-17,"A","B","X","7","0","2","Monday","Monday"
"111","e287433cfdfaec98d334321eb03ce93bbcf55d6407868a61a839f2d71eb5f825","45c30c2b8e164fbfc8d34a156f2989dafc8ff3b8cccc2dbae054df99b97eef39","17","3","17",2018-09-05,2018-09-03,"A","B","X","7","0","2","Monday","Wednesday"
"112","be21208d86ee1a5a2755a587141f665a7d8537426f0d3875e0d245746423cfee","67fd9a7e2704cb8bc2d8d25b85b9af811505c82fde643a8252a001ec1b197c0e","14","7","14",2018-10-04,2018-09-30,"A","B","X","7","0","2","Sunday","Thursday"
"113","f960019155c8d9183c5e92de768faa5a94c6697267299679473f61e84e88a00a","67d683c5f2ee35c0046c569f9e657492cd2da0549bcc12cdd9d5dba2e4c2d5a0","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"114","2f19be3c9b9c807412b78d9ea34490a12800e8d3027d2f5bcd2e52523a478bef","fc7fa243c11f5fa57a7e0df371dabdea356aa6893785a7ded27cba4f77045dc1","22","3","22",2018-09-18,2018-09-22,"A","B","X","3","1","3","Saturday","Tuesday"
"115","94e0d699c3c8c3ae9825a026fac9744711e574babdb463c7967f222cccfa9999","d59918551ca3b2543bbfc081066d9698fad66287e03d1616ec185562b4904abb","26","5","26",2018-09-05,2018-09-07,"A","A","X","8","1","3","Friday","Wednesday"
"116","e8085c4870fc8a11bb6c8c99cd67d9bcfb9130096cfa4da16140abb4782a7649","f6537b5a64e9ece2512791cf886f32822da50d08b8fa6aa793464e8ffa03bff7","22","3","22",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"117","16332b0183c814820e1518d51d496183bb08a21d0ea62a2c7648bd7c40db6ca6","9952fa5dd75982c6444f628d3131cdc18b4cd932100f8da87fc3cbb192b2d9cb","26","5","26",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"118","c325a75eb5251aa9f637d1cdee8894e78e916d5760be6ea862f914bea49bd39e","4144af449afb81f995c63984c991b6b0ccf41374b4e0517e882fb915bcc30701","26","5","26",2018-09-10,2018-09-13,"A","B","X","8","1","3","Thursday","Monday"
"119","01b84cdeab3914b47c3ba75a9af5bdec7f38bf9da970c8d23e72efe9f5bbe396","bfc1440317389e45ec0da50676d758ff58ea69c1c1464600e818ae809d67b2b0","26","5","26",2018-09-19,2018-09-19,"A","B","X","7","0","3","Wednesday","Wednesday"
"120","0c7343390575da5a407c4f09e9076a05ad3294bfdfc3050b229200dfc303451a","8232c27d2934aae76bfff10d08b19574d43e7ba36c70b2d3889dfded25b73e21","26","5","26",2018-09-10,2018-09-07,"A","B","X","7","0","3","Friday","Monday"
"121","feaf1d83fc9b0a1a0fab47ca9db29e7cf8edecbd654a7f762e92042730ff2156","f2ab249b8fb7156309f5fd2f1a91a6cbfe02a43cac665cfc6c0a5361f5ec816a","26","5","26",2018-09-11,2018-09-15,"A","B","X","8","1","3","Saturday","Tuesday"
"122","253b740149e1c1ea7deeb4499d63579f67d6f3dbfd2acff189bfb91a95ce6951","f2ab249b8fb7156309f5fd2f1a91a6cbfe02a43cac665cfc6c0a5361f5ec816a","26","5","26",2018-09-11,2018-09-15,"A","B","X","8","1","3","Saturday","Tuesday"
"123","dc369cb80e9e42010bf80b36cda9144433b7bf8aeee1a44e445237b0058a486a","007cb8a7a625c419ffd12aa926c6f457de5b1ab2431404ae9eac4d4b0581a2ee","14","7","14",2018-10-02,2018-09-29,"A","A","X","7","0","2","Saturday","Tuesday"
"124","d901649fa6f5dbdd0cceb57304915a36bec52f491851d702ca47debd7b9f409f","007cb8a7a625c419ffd12aa926c6f457de5b1ab2431404ae9eac4d4b0581a2ee","14","7","14",2018-10-02,2018-09-29,"A","A","X","7","0","2","Saturday","Tuesday"
"125","5c1dca0428bc29cb2eecac48b9374e69eb9c179483184e8b19c31ae6d379e30b","aec16edc091d20b40e6382807f2c113146da16eeda54ec010b8620bceed38c6d","17","3","17",2018-09-05,2018-09-12,"A","B","X","8","1","2","Wednesday","Wednesday"
"126","2b3eae8ae91b9064d7e379f21d1f2517d90c71ebb7be739b6a1f61eb9b97eaf7","17bbe89d2636b20588e2c808302a587c6b3a5866eca58cee01151c217fffda12","17","3","17",2018-09-11,2018-09-07,"A","B","X","7","0","2","Friday","Tuesday"
"127","f54f63d23e1245782f62099fb78e8ecf69c2d4a774438d6c07d24f9af4ed50be","bebe7dbba6d04c7059e130b81de7930026089a3a530e4590712563a37ec32670","26","5","26",2018-09-17,2018-09-19,"A","B","X","8","1","3","Wednesday","Monday"
"128","45f54caf31b0a8d0354e28b9deafbb9f2bfc891cbe2b4b698bfe3692cf1cf89a","613dbfea0e766e0a2767897dec095e360d1f5145c172b03ed96740c77d5dc4ae","26","5","26",2018-09-14,2018-09-14,"A","B","X","7","0","3","Friday","Friday"
"129","ff232940cb13c09550fbd67feba3083005bf00751fa97d47a3fd39143eab760a","52d83a6fe9266b14ef3df7309cc3c331e594854b7b60240445e21d9a0b9fd53b","26","5","26",2018-09-17,2018-09-14,"A","B","X","7","0","3","Friday","Monday"
"130","2c60aaec90005d7d78e9e54ae308cb163c55a93e5713c1b5ee5597812c9edd43","eb2315013937fd31e8dfc5863a019bf65600a86dee6b30ad1166e50e5fe19f9d","14","7","14",2018-09-21,2018-09-17,"A","B","X","7","0","2","Monday","Friday"
"131","ce20b573926731b215b5d71d3a775a917e96c96078d54a6286a6c36c3e27bfdc","1a1f522951e17b94652c64d3c20a6512e0f40bf0cf92e7b1cea526812b87f92b","14","7","14",2018-09-10,2018-09-03,"A","B","X","7","0","2","Monday","Monday"
"132","f8130790fa73d0766e17f6a65aa08e40b235f499064e667df0f2b7a1861b4678","39c9103da42f1e182df2a00a100acba30ab18b116c81b44beadbb0c60518170b","26","5","26",2018-09-14,2018-09-14,"A","B","X","7","0","3","Friday","Friday"
"133","e17fac51b48406b00829fa69545d70f12b6f924deae625b0bed3f255b6f2a4d8","83477f81b50fd53174a6f9e2365b1eafa9707acd4640b384df6f91c28366588b","14","7","14",2018-09-17,2018-09-13,"A","B","X","7","0","2","Thursday","Monday"
"134","a09735d3c3f119603f4682487e36d4d3f9529b79fcb139bab11ea74658c23105","1bd1eed1c1dc29fdc307336b1452b0861a2ca8dcfeea234eb081836d490d77f8","11","4","11",2018-10-02,2018-09-28,"A","B","X","7","0","2","Friday","Tuesday"
"135","835c715d93685b9ac9af1333478702fd8b34a5eca75edf767f7f38b068a0becb","9958671ff24fbba0e9f74e7f953d8dcb5e76a320bcbaa5976f27717b57a59227","11","4","11",2018-09-25,2018-09-20,"A","B","X","7","0","2","Thursday","Tuesday"
"136","d9e05dc03678c3e5779b7be6f378929f3dbea7b625b2848d4c2bd73b3cd73390","fb72a415297a6c33e45331780112e6c75fc0267b0d8ac091765feb2bd87658d7","14","7","14",2018-10-01,2018-10-02,"A","B","X","7","1","2","Tuesday","Monday"
"137","0829b6547a15702b6b183e816215c04629499515098cf0580d2a17988f8c5d98","055c70d302e3f8e3f8368c849e6c09f6c96494978005775142c7b5ead97ebca0","14","7","14",2018-09-21,2018-09-17,"A","B","X","7","0","2","Monday","Friday"
"138","43cc60dfe8ddca7cb755a7e73eeca227af61ccff63b699c6de22ad851d6c17d4","018697f868e02b83743ec70c6992e3e23f026cb2e24b9f587f3841fc543247c0","14","7","14",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"139","90d3ccd7120f13545fc1c610fbc50e9f84f2229e03a8c3ad700b4ad5d03b553f","b3588093a29276a5bf797c97e0f9bfe65203baab400dc5adffed5ea8424f749e","22","3","22",2018-09-11,2018-09-27,"A","B","X","3","1","3","Thursday","Tuesday"
"140","81a4aee3980abbbfaeea370a6e55995a96780421b6fdff063c4b16c3282999ac","8230e30aa5668797cd9c5053a1b42fbbb764b0aa9f2ca2d3d992a751c489506f","26","5","26",2018-09-27,2018-09-26,"A","B","X","7","0","3","Wednesday","Thursday"
"141","b2931aa3a949001df92d48aad7f5e7155e7736d6ae12dcce0d2615d21f5d67c0","817c9d7a8330aae9e5f6de54d3ee07ee68d831bbcfafcc0f4277c7ec8daecf01","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"142","06bd141742429e6efb86162dd5850b3c229574fa5d45b73e56b2f5117e3d4aa0","f2ba87fcd58850f5350bd89d89dc39c3dac41a47b67196078ad3cd3eb1d3eab8","17","3","17",2018-09-11,2018-09-11,"A","B","X","7","0","2","Tuesday","Tuesday"
"143","693620fc7ac9e96fe0415739201fce8b3d94f0170addcea7931300e412d626a1","6ebc58398453247bdd5af9085e3ccc02d318de2c693a45287e82837866c220a9","17","3","17",2018-09-06,2018-09-14,"A","B","X","8","1","2","Friday","Thursday"
"144","57801766913c9ec95e157fbbf3bdd31ec854f3e0bd17606fa63b83722e530056","51494c4959aef96a93c3d40c447285b911fc2f6d41ffb8a6123329b26d06c9a0","24","5","24",2018-09-21,2018-09-18,"A","B","X","7","0","3","Tuesday","Friday"
"145","a45c888b221f6d08253363f877bd675ed608fd697ccb0c70a6050ad2168bb6c0","11037a89f48ee35b838db34548ee66469a762333774e18b2470dbbe7f817efde","22","3","22",2018-09-28,2018-09-28,"A","B","X","7","0","3","Friday","Friday"
"146","1c312163b05e209fe2aa55dc7ea6bfa166ffd315e31effb03f90ab433c4e6915","d5f5057f61112a45964e89c17ae84c1f92bdd3e2d7bd275cd6ab67e2fabd6ab4","24","5","24",2018-09-26,2018-09-26,"A","B","X","8","0","3","Wednesday","Wednesday"
"147","765ef39028dcd53afbb5d04c0afa2a10b2bf413847829e5434f456f6ace75f5a","ff02486227eb546d7252b0e19ce967adea449df4606e96cd907a2fa47c438567","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"148","7435226ed422493981eca3cca0674432926cb56e0848d80b5b0c56ec0c1a433e","6c7387a7abae1b77a96c57b64593c6e2a7bee52b993e5d340ccf0d81e0e03230","17","3","17",2018-09-04,2018-09-12,"A","B","X","8","1","2","Wednesday","Tuesday"
"149","aefe2b2cfcec3ea088f360be972e2623356a9e8ab606264250abccfeebe2fddd","aa47eba3033d6250c65ccc49e850c0d7df75dce2b01b6aca90539413a536d4cf","17","3","17",2018-09-11,2018-09-10,"A","B","X","1","0","2","Monday","Tuesday"
"150","25e2d17c6fff30c14d4e873408d91b6b554659918f5f07293382368d65cec793","4a288fedea498ef3a6f71a9f80302f5605e1ff71ebe00ec5dd149de2891008f7","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"151","c9a4a4c7422c4a22fd5cc91e989b58b3b46eda77aec9f2ccb77033451ab1df04","697d829a12ab122adbfe8b109fc572fbc1df9990170057987ce2fd9bd775426b","14","7","14",2018-09-14,2018-09-10,"A","B","X","7","0","2","Monday","Friday"
"152","97080d3ffffda82dfc883659b74f6f5757011f17747e79dc4d08807c5b79c507","3f9fed64bbec11716c22c2a027509a4140844d943630a3405bd61b7e2b614fcd","22","3","22",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"153","c6deaa121bc79e9e8cf4fe877128c8f5c490ee753722b030add61da94865a3f5","217d1042effef552e919eb24aceeafbbf6c2e403558bf5ccef22b7d4d6e766b5","22","3","22",2018-09-18,2018-09-26,"A","B","X","7","1","3","Wednesday","Tuesday"
"154","2517de89b555bbc96c0e6aee46f0cddebc294ba5c334e8784951bbae0006da93","52d44ab35da3b08ed753dc50c8fe4a0f560340d8ba4506af51fafb49c5f355c4","76","5","76",2018-10-02,2018-10-02,"C","B","X","7","0","7","Tuesday","Tuesday"
"155","bc1dc7f31932c69b766c6446a37dd77073852e3a2eba5427ad47039cfe54088f","f436c8f8f7b4230cd34c0b53a719d4ab3127703ee8bb46956869fc0e7d3f55e3","22","3","22",2018-09-20,2018-09-14,"A","B","X","7","0","3","Friday","Thursday"
"156","1edbda1c83f891c7619c20a08ce89c32f46246e59adb8519dcd56a632f294437","a52aec5c84bd07e4b817af39e9b59921099414a8ab4e98e879ff20b80f8d4a73","24","5","24",2018-09-18,2018-09-18,"A","B","X","1","0","3","Tuesday","Tuesday"
"157","f95378e019f7e45bc94a580aed33fec44cfd3729997c07185fbc4bc3991f14c7","0a861b289605475bcc4b8ea525d5e4f029bfe652d33901526d757107122dcc2f","24","5","24",2018-09-26,2018-09-26,"A","B","X","8","0","3","Wednesday","Wednesday"
"158","d198d7b6ede836503db13c0743d1bdd8dece0783876a54b274732636b9d6e632","7b934c2828c6cb28faed7c91c283c97e4ca02ad3bde7fbcf36717970caa10966","28","3","28",2018-09-14,2018-09-12,"A","B","X","7","0","3","Wednesday","Friday"
"159","f5c9ad55f750042de7904af25339ccd3fb6c9f60aa6b9456b41aac90b8caf013","1414915070edaa4cdc04c4b1999bcd3b54336fc05b74d2e2ccf75b68302e1e08","24","5","24",2018-09-17,2018-09-19,"A","B","X","8","1","3","Wednesday","Monday"
"160","b623848078323e058b39dbf95691ae2f4931ec56c2c1d3d3fa4595f117e38768","c1642c32dc7e9ea2429b2a19de11e8eaff2b6055a2a9e68742698b8d547db728","28","3","28",2018-09-17,2018-09-17,"A","B","X","8","0","3","Monday","Monday"
"161","5ca622e85bf76a026850865729bd4eb9123513dd96d252d6f399d64348561b77","390e86aa44fb1b388bf6d952a22cac647dbac0dbbe2647d38780f00d99531d8f","34","12","34",2018-09-13,2018-09-25,"A","B","X","8","1","4","Tuesday","Thursday"
"162","887aecae4101faefabc68da15cc25eff229fa751b425f1fdb70934eaa3c8a883","3fada1b873464d68bd7629980f8a0d9bb347b2f76a3732a64d80446972307243","22","3","22",2018-09-14,2018-09-13,"A","B","X","7","0","3","Thursday","Friday"
"163","0dc115cf2d2c19101dedbeddf6075c7568a24a2aeb4651a767e24148e07e7efd","937fa2dafa105d9b8f7a5b6b0ebd47831334209eef11c338ec61b595855edc9e","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"164","8ce43f842471cbec9548035705e0f61ae7209c9caeec1330f56056a92caf5894","1040ed80500546199e7d81509da901e0065034ac0a1ee9cbf1a48be5db557da2","14","7","14",2018-09-07,2018-09-03,"A","B","X","7","0","2","Monday","Friday"
"165","941479c1be8be1378042a53aacfd7f272354cabfdb6c39589cda30308c2400ac","ebc6772489ef89719bdedc240be71cb9d230b70b43b517c2c77f079b8a227ea2","14","7","14",2018-09-27,2018-09-27,"A","A","X","7","0","2","Thursday","Thursday"
"166","a768f88e550d22a80ae22cc0dc62f232ae560d25b1dc8eb3f3a705b96214a891","a81b0df340e1225c9b7071f2a03e85a7dcd65173b12c5bf9ac94a5665274bd35","14","7","14",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"167","2bc64b4497f7d3903cf41a83a4a8d6a7b4d9e9ead687f612067cfd68b14f8146","d1ef292a7cfafbf3345e3fe07904c4c9d8afd83ac7e269ff11923b67918186f2","14","7","14",2018-09-07,2018-09-01,"A","B","X","7","0","2","Saturday","Friday"
"168","53a8d101c9eace39b0488712d52acaa828d952262774e3fb6f167a403bd1ff83","aaf97d517730ec4c415290f578189324147b7586dee1ae91325d503451843e44","14","7","14",2018-09-07,2018-09-03,"A","B","X","7","0","2","Monday","Friday"
"169","d1a4f21052e43185234368329c8de54c318215c2532550827ed91914f5fa52c1","05400f671369a6106d58029da81b47fff9745065c6c4d1e19e2ca8a35e3980ff","14","7","14",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"170","9fb6bf9366fd11f1f239e592741d4e1a4b08abfd81a46b382b468084be2fa303","410fa7155dfb5c16324530b07c08c797f778331a781e1479216255792fc9e60c","14","7","14",2018-09-11,2018-09-06,"A","B","X","7","0","2","Thursday","Tuesday"
"171","5054db44d70c4cd89244f32963e665bb081579de1062814683aa6d79cdae48d2","48f40de4c22296f6e95e21f6280c2d4269497bafabfc4f5db8a14bf70fc2c1ff","14","7","14",2018-10-04,2018-09-28,"A","B","X","7","0","2","Friday","Thursday"
"172","171d6f45c41c4f050d0401aad34473f616a280a904a3f05a7f78055ce5c55083","47b2fe6b437ba90e0406692248ab988465584e46828f84233b6975fa1d705d4d","53","8","53",2018-09-05,2018-09-15,"A","B","X","8","1","6","Saturday","Wednesday"
"173","1453665bab25ff939d9ae0759cfa1c6d19ed8db6bc41176398c3a4fee96eb47d","9ae5c3973c349df63e453e28eb2c50bc19987d6cfeaab5a892fef178ab2af404","33","2","33",2018-09-06,2018-09-14,"A","B","X","8","1","4","Friday","Thursday"
"174","6ab34653ffb36365ac19765656c7836431442ae8b456f26b84838122f071e96f","f2ba87fcd58850f5350bd89d89dc39c3dac41a47b67196078ad3cd3eb1d3eab8","33","2","33",2018-09-20,2018-09-17,"A","B","X","7","0","4","Monday","Thursday"
"175","310b84147d39c65b9330b3b7fb19cddb0219287a1404fe4138c0122835e8e8f7","a928094b4e720b5ab7582c82ed3c18d6619ccef2f3bd25af1727c25902d58063","21","4","21",2018-09-13,2018-09-19,"A","B","X","8","1","3","Wednesday","Thursday"
"176","3a85f029931364c221fdf589c35e11828e6e4cbddb1bb36767441a09d669994f","49fac729b264e0e0c90c7ea50f5945de85f45a1246f974df5166e76e290ffe53","33","2","33",2018-09-28,2018-09-24,"A","B","X","7","0","4","Monday","Friday"
"177","71568d047300c122e425680c1e9e0a6515bdd7cadd675e0ec9b22e85734ae8b5","275edf5975b7707eb5d5f797d2fbcfb36ba078cb645e0f4b195ade93a6236031","33","2","33",2018-09-11,2018-09-11,"A","B","X","8","0","4","Tuesday","Tuesday"
"178","4c5fc416a5070beffbfdd5186017853a3f1d55adc9055bc8c3304fc2d8bca1cf","e745ab6eb5fefcc933ffac71422aef6f53cefb42db582b333f8da47991519ef3","33","2","33",2018-09-27,2018-09-21,"A","B","X","7","0","4","Friday","Thursday"
"179","7d80d04f1a701acf4fb97583a5fb5422aeeeee61fafe317799568f4fdc62de86","02895983474c0ca21cb30d22e09615df9fa6680addeeb7f7e08cf8514c359649","33","2","33",2018-09-20,2018-09-18,"A","B","X","7","0","4","Tuesday","Thursday"
"180","4de1221cf2a60bde8503f12ebe9bf9fec201a7c1a3f72716d6bb45542b4733fd","953f508458fd29380cd7fdc563d8e11f1ed0c255e265612c45c6f6c977293b38","22","3","22",2018-09-11,2018-09-12,"A","B","X","8","1","3","Wednesday","Tuesday"
"181","1ff44856006c97df27fae297ce2a3f45833c69eed7b28d5ddd0603df5df60821","a78eb81e7d1ecc2935821187e748a1d14a259c580a8c4f38fc259449130b8c6a","24","5","24",2018-09-10,2018-09-25,"A","B","X","8","1","3","Tuesday","Monday"
"182","5a7c570a8da396cc0b177d874b8ac95b8d5a2f846464791c98bbb6ff3b9e1a29","4cb1991ddc5f839139425243ee5ac89d86e18f1240a3016cb6967789f8c40f96","24","5","24",2018-09-14,2018-09-12,"A","B","X","7","0","3","Wednesday","Friday"
"183","d08152fbf2786f8b8c1aa3627e50951febd149308f459b47218d3d7343492750","f8d0a6aa6edcdf2afd3283983c4f77431a99090db81f49b2e77ed78b1514eca2","22","3","22",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"184","d74bbb4c0436fc0bc503709e663337b5079cc767704a5ea857d0c29f844f7ded","13769205ea90a9af54ce1f363e813f6ebf00793fe5f279380b337dfab24a2efa","6","3","6",2018-09-28,2018-09-28,"A","B","X","3","0","1","Friday","Friday"
"185","b1f50e009f02e59541062e8c6e8740ba8d1a1dfa7c079e8e8e66c1d52b7ad53b","12ec50b22915c0004cfda29a4bcd513705a733051e87767bdab296b4a4e28114","6","3","6",2018-09-21,2018-09-17,"A","B","X","7","0","1","Monday","Friday"
"186","b09b2edaff8e554d365c8870b7c29357d5a47255ad3e45615fc5898c2664a26e","49afd573a8699236b2c20c388957221886bd4845f884f428909e7cd963f41769","6","3","6",2018-10-01,2018-09-25,"A","B","X","7","0","1","Tuesday","Monday"
"187","ff7851a659e27b186790790bab48abcf7119d25ad79fc8ae01bc434ab7744ce3","fbf858f82848ce6852267d79226e3d4cc73b023d1e820f4ccd34531fca48e484","22","3","22",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"188","4a5a06abcc0dd56cf27214d9db1c323d9761ae167556fdffd399cd157b1ca170","969078313a5ea3ab01fa471208a32f348f113f479894447c441c4b22a3a8d502","22","3","22",2018-09-12,2018-09-11,"A","B","X","7","0","3","Tuesday","Wednesday"
"189","cfef8bcd0c2236cee02ae50297908f8b75f7706063c341e13d554d467c6e9480","32669b138a9f614a529153427130297871773c94f16cd10508ae4225dabae3fc","22","3","22",2018-10-05,2018-09-26,"A","B","X","7","0","3","Wednesday","Friday"
"190","4c24f8039d158326e34307438768ed465f48a6ba12be8822be9ee0f39eee6c2a","511cf107f866de6607b7d136dc517499b16a9675f970e3e8e792a9c8fd998b96","22","3","22",2018-10-04,2018-10-02,"A","B","X","7","0","3","Tuesday","Thursday"
"191","dbdd47652bae8d3a7ce2ea53000275e22679bec29b3e1afb0da4ec55ce89e7f5","f12a108fa8a9e3bea18829f7fa01c7ad17a1906c5626225b09e8eb86aadb4a8c","17","3","17",2018-09-11,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"192","7001711441af464ccc2e01159098294ec3fde4a4bc9b89846efaef3ad7754265","fa9ae5498d33c7473e28353e2c5f7d2a2932b30082afa335ae8b8409d1c1d659","17","3","17",2018-09-05,2018-09-14,"A","B","X","8","1","2","Friday","Wednesday"
"193","c66e5b71be355bae35351ab07cbadc3329f055cfda8909aceadf1caf36cb0f8d","80250a9a64aa584a03c1998cb596a0b7ed5494d4af2db27e39ba5dc95924fbaa","22","3","22",2018-10-09,2018-10-02,"A","B","X","7","0","3","Tuesday","Tuesday"
"194","59a4b8b20760ad655f41223f97cc576fa82e59d447218f876849dc1072e56834","134be6fbce4547ec40fcba83302640edbb3ceb976e2c747826a79f92f28cf560","22","3","22",2018-09-20,2018-09-13,"A","B","X","7","0","3","Thursday","Thursday"
"195","1cd1fa419a4f8a3d9f35f657ed9f51cff9a2b7122443721f964fcfc0c444d3ab","870d9562bbb2880d4ae2d5ca6bea03844d833433f55b6ccac907c2967d7cf90c","22","3","22",2018-09-19,2018-09-14,"A","B","X","7","0","3","Friday","Wednesday"
"196","fef3de7c524a8f9f432d47e4b3d96d623b109179aca383bbb0d2ba0fc04615dd","754950d687802fbdc08f0bd017f7da4f9af7f7ce74a0385d2c09f0e34fe24032","22","3","22",2018-09-14,2018-09-14,"A","B","X","8","0","3","Friday","Friday"
"197","54e32568f2cb1a463fb6bdf752b35fffa7eaad779bba579d19105363f40affbd","2e4b1f3716013920ac7f7a45a199531cc51cb0ce9d0b8b4e6541daa87023385d","22","3","22",2018-09-14,2018-10-03,"A","B","X","8","1","3","Wednesday","Friday"
"198","d082fc951dc1a4d114b1facf8fa792d58b194fe5eb332b6a5f87f42a59c3d79d","785cece68c5385d0e2a37e1142184394c62b740a92788038251ba0ea361b5aac","22","3","22",2018-09-17,2018-09-14,"A","B","X","1","0","3","Friday","Monday"
"199","3e9a5d5426256e259b53a6d3f043533488db9aa9af19b38bbdb5cbb90eb4ed4a","634c0d6091d3ee10f0c251c3f104e0e64171e472bcacf76b6416a31e9f9ff6eb","22","3","22",2018-09-26,2018-09-18,"A","B","X","7","0","3","Tuesday","Wednesday"
"200","7191a124dbd29b06a1ee2aa99fe9809197a33193ab9ed566b108f4047fd8c135","3d16539edd4a9a0fdd036d79c90cb8acdbcc7382a06d49570e00aefa5c559a4f","22","3","22",2018-09-18,2018-09-18,"A","B","X","7","0","3","Tuesday","Tuesday"
"201","07bc3ca6567c1856dd405a4a35338e992e7d8a1ad8bbc45e74797cc898f86984","0205ab2bac7a4ea466306e0b07eab2e4899ef4fbaa90167a879d3fc5d0378f82","22","3","22",2018-09-17,2018-09-19,"A","B","X","8","1","3","Wednesday","Monday"
"202","383bef820e4427f949d75aa4d1307382f149bf3610806b00ea3ce09e7148937a","20079da379415a3f96b25396f2637643cb70935e8df8c98190e92845a6399f79","25","5","25",2018-09-13,2018-09-12,"A","B","X","7","0","3","Wednesday","Thursday"
"203","ef706362d20d9e5422b763751c7626d9527f012d772b2ce3491e5ae323f1eb5a","5ea30122a2df0e91d45a8e26ed01135d81d998b3b9ffd44a6eb27232a08520d6","25","5","25",2018-09-28,2018-09-25,"A","B","X","7","0","3","Tuesday","Friday"
